aptDong,aptNm,buildYear,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,excluUseAr,floor,jibun,landLeaseholdGbn,rgstDate,sggCd,slerGbn,umdNm
,서강오벨리스크스위트,2007,,,,"60,300",3,4,2017,,,84.96,9,442,N,,11440,,창전동
,대상3,2000,,,,"47,000",8,5,2017,,,84.9,15,491,N,,11440,,망원동
,대상4,2000,,,,"55,000",13,5,2017,,,114.24,3,492,N,,11440,,망원동
,상수두산위브,2004,,,,"60,000",12,5,2017,,,84.79,1,396,N,,11440,,상수동
,신촌태영데시앙,2003,,,,"68,700",18,5,2017,,,84.97,8,439,N,,11440,,창전동
,마포경남아너스빌,2007,,,,"63,000",24,5,2017,,,84.95,3,456,N,,11440,,신수동
,공덕3삼성래미안,2004,,,,"69,000",31,5,2017,,,59.97,18,457,N,,11440,,공덕동
,대우월드마크마포,2011,,,,"102,500",18,5,2017,,,121.27,12,173,N,,11440,,신공덕동
,현대홈타운,2000,,,,"56,900",2,5,2017,,,84.95,6,353,N,,11440,,도화동
,우성,1991,,,,"48,000",1,5,2017,,,68.94,3,82,N,,11440,,도화동
,우성,1991,,,,"49,000",29,5,2017,,,68.94,6,82,N,,11440,,도화동
,성산월드타운대림,2004,,,,"64,000",26,6,2017,,,117.898,1,601,N,,11440,,성산동
,대명,1995,,,,"58,000",9,6,2017,,,84.99,3,259-1,N,,11440,,연남동
,래미안밤섬리베뉴Ⅱ,2014,,,,"86,000",22,6,2017,,,84.82,5,398,N,,11440,,상수동
,펜트라우스,2011,,,,"89,700",1,6,2017,,,115.78,11,172,N,,11440,,신공덕동
,마포래미안푸르지오1단지,2014,,,,"73,500",10,6,2017,,,59.9656,14,777,N,,11440,,아현동
,래미안밤섬리베뉴Ⅱ,2014,,,,"126,000",10,6,2017,,,147.53,5,398,N,,11440,,상수동
,도화동현대,1996,,,,"62,250",22,6,2017,,,128.26,1,357,N,,11440,,도화동
,도화현대,1998,,,,"68,000",13,6,2017,,,113.87,9,547,N,,11440,,도화동
,신촌태영데시앙,2003,,,,"67,000",20,6,2017,,,84.97,10,439,N,,11440,,창전동
,태청,2003,,,,"44,700",26,6,2017,,,74.76,3,501,N,,11440,,망원동
,대우월드마크마포,2011,,,,"93,000",31,7,2017,,,113.24,18,173,N,,11440,,신공덕동
,마포래미안푸르지오3단지,2014,,,,"86,000",15,7,2017,,,84.5978,10,777,N,,11440,,아현동
,상암월드컵파크2단지,2003,,,,"49,000",15,7,2017,,,49.9,6,1637,N,,11440,,상암동
,상록,1997,,,,"36,800",14,7,2017,,,49.8,12,515-1,N,,11440,,염리동
,건영월드컵,2002,,,,"36,000",31,7,2017,,,58.76,1,393,N,,11440,,중동
,신촌삼익,1997,,,,"49,800",28,7,2017,,,59.85,11,450,N,,11440,,신수동
,상암월드컵파크4단지,2006,,,,"72,800",28,7,2017,,,84.76,5,1655,N,,11440,,상암동
,상암월드컵파크2단지,2003,,,,"57,000",28,7,2017,,,59.92,18,1637,N,,11440,,상암동
,우성,1991,,,,"48,500",28,7,2017,,,68.94,1,82,N,,11440,,도화동
,삼성,1997,,,,"59,900",29,7,2017,,,72.185,1,550,N,,11440,,도화동
,래미안공덕5차,2011,,,,"90,000",6,8,2017,,,113.866,1,469,N,,11440,,공덕동
,성산시영(선경),1986,,,,"48,000",22,8,2017,,,50.54,6,446,N,,11440,,성산동
,신촌삼익,1997,,,,"53,250",31,8,2017,,,59.85,9,450,N,,11440,,신수동
,래미안공덕4차,2005,,,,"77,000",7,8,2017,,,83.42,8,464,N,,11440,,공덕동
,건영월드컵,2002,,,,"39,000",31,8,2017,,,58.76,11,393,N,,11440,,중동
,대상3,2000,,,,"38,250",29,8,2017,,,59.61,12,491,N,,11440,,망원동
,성산시영(유원),1986,,,,"57,400",25,8,2017,,,59.43,7,446,N,,11440,,성산동
,상암월드컵파크10단지,2010,,,,"60,000",20,8,2017,,,84.89,6,1736,N,,11440,,상암동
,신공덕래미안2차,2000,,,,"50,000",25,8,2017,,,59.48,2,159,N,,11440,,신공덕동
,상암월드컵파크4단지,2006,,,,"73,500",27,8,2017,,,84.76,21,1655,N,,11440,,상암동
,상암월드컵파크2단지,2003,,,,"58,000",23,9,2017,,,59.92,15,1637,N,,11440,,상암동
,창전래미안,1998,,,,"68,500",18,9,2017,,,114.82,14,437,N,,11440,,창전동
,성산시영(선경),1986,,,,"47,000",21,9,2017,,,50.54,12,446,N,,11440,,성산동
,성산시영(유원),1986,,,,"58,000",9,9,2017,,,59.43,11,446,N,,11440,,성산동
,래미안밤섬리베뉴Ⅱ,2014,,,,"89,800",19,9,2017,,,84.82,4,398,N,,11440,,상수동
,현대홈타운,2000,,,,"59,000",28,9,2017,,,84.95,6,353,N,,11440,,도화동
,마포래미안푸르지오4단지,2014,,,,"100,000",28,9,2017,,,84.5978,6,777,N,,11440,,아현동
,신촌태영데시앙,2003,,,,"70,000",30,9,2017,,,84.97,14,439,N,,11440,,창전동
,예향,2001,,,,"41,500",22,9,2017,,,84.17,3,418-29,N,,11440,,망원동
,성산월드타운대림,2004,,,,"55,400",27,9,2017,,,84.689,1,601,N,,11440,,성산동
,마포래미안푸르지오3단지,2014,,,,"81,000",23,10,2017,,,59.9236,23,777,N,,11440,,아현동
,마포트라팰리스,2006,,,,"62,500",21,10,2017,,,84.02,3,559,N,,11440,,도화동
,해모로,2007,,,,"69,000",28,10,2017,,,59.713,5,443,N,,11440,,창전동
,마포한강푸르지오,2015,,,,"149,500",31,10,2017,,,119.99,28,472,N,,11440,,합정동
,공덕파크자이,2015,,,,"101,500",16,10,2017,,,84.996,7,476,N,,11440,,공덕동
