aptDong,aptNm,buildYear,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,excluUseAr,floor,jibun,landLeaseholdGbn,rgstDate,sggCd,slerGbn,umdNm
,독립문극동(200-0),1998,,,,"39,700",19,1,2015,,,59.58,22,200,N,,11410,,현저동
,독립문극동(200-0),1998,,,,"63,500",30,1,2015,,,114.51,5,200,N,,11410,,현저동
,두산,1999,,,,"32,000",29,1,2015,,,59.96,3,1009,N,,11410,,북아현동
,서울맨션,1972,,,,"12,700",24,1,2015,,,45.32,2,315-7,N,,11410,,홍제동
,신일해피트리,2005,,,,"35,000",31,1,2015,,,84.98,3,455,N,,11410,,북가좌동
,홍제현대,1992,,,,"40,800",30,1,2015,,,83.05,5,331,N,,11410,,홍제동
,두산,1997,,,,"30,500",29,1,2015,,,84.84,7,456,N,,11410,,홍은동
,남양,1999,,,,"34,500",28,1,2015,,,83.07,6,457,N,,11410,,홍제동
,문화촌현대,2002,,,,"27,300",19,1,2015,,,59.94,15,463,N,,11410,,홍제동
,동부센트레빌,2002,,,,"49,000",15,1,2015,,,114.92,15,260,N,,11410,,냉천동
,대우푸르지오,2002,,,,"38,000",14,2,2015,,,59.584,14,739,N,,11410,,연희동
,천연뜨란채,2006,,,,"33,000",23,2,2015,,,55.85,9,145,N,,11410,,천연동
,남가좌동현대,1999,,,,"39,900",8,2,2015,,,84.78,11,376,N,,11410,,남가좌동
,돈의문센트레빌,2011,,,,"43,500",26,2,2015,,,59.98,11,261,N,,11410,,냉천동
,독립문삼호,1995,,,,"41,500",23,2,2015,,,84.78,2,100,N,,11410,,영천동
,돈의문센트레빌,2011,,,,"55,000",28,2,2015,,,84.99,1,261,N,,11410,,냉천동
,돈의문센트레빌,2011,,,,"44,200",26,2,2015,,,59.98,9,261,N,,11410,,냉천동
,피어리스,1987,,,,"34,700",14,2,2015,,,84.24,13,222,N,,11410,,충정로3가
,에스케이뷰,2008,,,,"50,700",24,2,2015,,,84.98,4,118,N,,11410,,합동
,청구2차,1997,,,,"38,900",17,2,2015,,,84.89,5,453-1,N,,11410,,홍제동
,DMC센트레빌,2009,,,,"58,500",5,3,2015,,,114.85,6,381,N,,11410,,남가좌동
,DMC아이파크,2009,,,,"49,000",10,3,2015,,,84.93,13,458,N,,11410,,북가좌동
,독립문극동(200-0),1998,,,,"40,000",31,3,2015,,,59.58,20,200,N,,11410,,현저동
,세한숲속마을,2002,,,,"31,000",29,3,2015,,,83.9,12,산11-244,N,,11410,,홍은동
,세한숲속마을,2002,,,,"29,000",20,3,2015,,,83.9,5,산11-244,N,,11410,,홍은동
,홍제원현대(459-0),2000,,,,"29,500",29,3,2015,,,59.93,1,459,N,,11410,,홍제동
,독립문극동(200-0),1998,,,,"59,900",30,3,2015,,,102.45,11,200,N,,11410,,현저동
,홍은동아더프라임,2014,,,,"38,850",31,3,2015,,,74.8918,3,439-1,N,,11410,,홍은동
,홍제현대,1992,,,,"39,500",28,3,2015,,,83.05,3,331,N,,11410,,홍제동
,독립문삼호,1995,,,,"52,200",14,3,2015,,,108.63,17,100,N,,11410,,영천동
,문화촌현대,2002,,,,"37,500",27,4,2015,,,84.99,9,463,N,,11410,,홍제동
,북가좌삼호,1996,,,,"43,500",27,4,2015,,,114.03,8,449,N,,11410,,북가좌동
,대우푸르지오,2002,,,,"49,500",9,4,2015,,,84.706,18,739,N,,11410,,연희동
,독립문삼호,1995,,,,"43,000",15,4,2015,,,84.78,5,100,N,,11410,,영천동
,DMC아이파크,2009,,,,"56,100",27,4,2015,,,114.92,15,458,N,,11410,,북가좌동
,북아현맨션,1975,,,,"39,500",27,4,2015,,,84.95,1,114-1,N,,11410,,북아현동
,DMC래미안e편한세상,2012,,,,"55,000",25,4,2015,,,84.93,12,481,N,,11410,,북가좌동
,성원,2001,,,,"64,900",30,4,2015,,,115.06,12,740,N,,11410,,연희동
,동원베네스트,2012,,,,"47,700",23,4,2015,,,105.8959,12,463,N,,11410,,홍은동
,DMC두산위브,2007,,,,"39,500",27,4,2015,,,84.9623,14,459,N,,11410,,북가좌동
,홍제현대,1992,,,,"33,000",23,5,2015,,,75.15,1,331,N,,11410,,홍제동
,비버리힐,2005,,,,"44,700",25,5,2015,,,117.27,1,1-422,N,,11410,,북아현동
,독립문삼호,1995,,,,"44,700",24,5,2015,,,84.78,14,100,N,,11410,,영천동
,동원베네스트,2012,,,,"36,500",28,5,2015,,,84.9573,2,463,N,,11410,,홍은동
,홍은동벽산,1997,,,,"36,700",22,5,2015,,,84.78,13,455,N,,11410,,홍은동
,우민B,2001,,,,"37,800",30,5,2015,,,84.87,6,1-49,N,,11410,,북아현동
,인왕산현대,2000,,,,"45,800",15,5,2015,,,84.9,16,460,N,,11410,,홍제동
,DMC센트레빌,2009,,,,"53,000",17,5,2015,,,114.85,3,381,N,,11410,,남가좌동
,천연뜨란채,2006,,,,"36,700",26,5,2015,,,56.08,4,145,N,,11410,,천연동
,신일해피트리,2005,,,,"37,200",28,5,2015,,,84.98,9,455,N,,11410,,북가좌동
,청구1차,1994,,,,"40,500",20,6,2015,,,84.78,11,453,N,,11410,,홍제동
,DMC래미안e편한세상,2012,,,,"57,400",13,6,2015,,,84.92,29,481,N,,11410,,북가좌동
,독립문극동(200-0),1998,,,,"50,000",27,6,2015,,,84.87,6,200,N,,11410,,현저동
,문영센스빌,2002,,,,"34,000",11,6,2015,,,79.5,4,1-46,N,,11410,,북아현동
,DMC래미안e편한세상,2012,,,,"71,700",20,6,2015,,,120.95,2,481,N,,11410,,북가좌동
,DMC래미안e편한세상,2012,,,,"68,000",28,6,2015,,,120.91,11,481,N,,11410,,북가좌동
,DMC래미안e편한세상,2012,,,,"56,500",8,6,2015,,,84.95,5,481,N,,11410,,북가좌동
,천연뜨란채,2006,,,,"50,000",14,6,2015,,,84.95,16,145,N,,11410,,천연동
,피어리스,1987,,,,"35,000",29,6,2015,,,84.24,17,222,N,,11410,,충정로3가
,동원베네스트,2012,,,,"39,500",16,6,2015,,,84.9573,11,463,N,,11410,,홍은동
,DMC래미안e편한세상,2012,,,,"60,000",16,7,2015,,,84.95,17,481,N,,11410,,북가좌동
,현대그린,1996,,,,"31,500",13,7,2015,,,84.96,8,455,N,,11410,,홍제동
,돈의문센트레빌,2011,,,,"57,800",10,7,2015,,,84.99,2,261,N,,11410,,냉천동
,북아현3차,2002,,,,"47,000",9,7,2015,,,116.07,3,189-22,N,,11410,,북아현동
,청구3차,2001,,,,"40,500",4,7,2015,,,84.96,8,462,N,,11410,,홍제동
,우민A,2001,,,,"37,300",16,7,2015,,,84.9,1,1-50,N,,11410,,북아현동
,천연뜨란채,2006,,,,"37,500",31,7,2015,,,57.78,2,145,N,,11410,,천연동
,창덕에버빌,1998,,,,"31,800",29,7,2015,,,80.33,8,105-1,N,,11410,,남가좌동
,DMC래미안e편한세상,2012,,,,"55,700",29,7,2015,,,84.92,7,481,N,,11410,,북가좌동
,우민,2004,,,,"35,500",24,7,2015,,,92.94,3,187-122,N,,11410,,연희동
,독립문삼호,1995,,,,"51,000",31,8,2015,,,84.78,14,100,N,,11410,,영천동
,성원,2001,,,,"63,500",31,8,2015,,,115.06,13,740,N,,11410,,연희동
,충림예하임,2010,,,,"40,250",29,8,2015,,,84.6,3,477,N,,11410,,충정로3가
,혜우,1996,,,,"44,800",28,8,2015,,,129.27,12,101-7,N,,11410,,대현동
,천연뜨란채,2006,,,,"35,500",31,8,2015,,,55.82,9,145,N,,11410,,천연동
,충우하이빌,2003,,,,"29,000",31,8,2015,,,105.44,5,51-151,N,,11410,,연희동
,홍은센트레빌,2009,,,,"37,000",28,8,2015,,,59.96,9,461,N,,11410,,홍은동
,천연뜨란채,2006,,,,"38,700",29,8,2015,,,56.08,11,145,N,,11410,,천연동
,동부센트레빌,2002,,,,"52,500",28,8,2015,,,114.92,8,260,N,,11410,,냉천동
,돈의문센트레빌,2011,,,,"60,000",25,8,2015,,,84.99,6,261,N,,11410,,냉천동
,홍제원현대(459-0),2000,,,,"44,500",4,9,2015,,,84.9,15,459,N,,11410,,홍제동
,현대그린,1996,,,,"32,500",16,9,2015,,,84.96,6,455,N,,11410,,홍제동
,홍은동벽산,1997,,,,"37,000",8,9,2015,,,84.78,8,455,N,,11410,,홍은동
,DMC서부인터빌,2008,,,,"31,900",25,9,2015,,,59.93,9,467,N,,11410,,북가좌동
,북가좌삼호,1996,,,,"45,000",15,9,2015,,,114.03,16,449,N,,11410,,북가좌동
,DMC래미안클라시스,2000,,,,"40,900",21,9,2015,,,84.9,12,377,N,,11410,,남가좌동
,DMC서부인터빌,2008,,,,"40,000",21,9,2015,,,84.66,14,467,N,,11410,,북가좌동
,홍제현대,1992,,,,"39,000",22,9,2015,,,75.15,6,331,N,,11410,,홍제동
,홍은동벽산,1997,,,,"45,000",10,9,2015,,,114.96,7,455,N,,11410,,홍은동
,독립문극동(200-0),1998,,,,"53,800",24,9,2015,,,84.87,13,200,N,,11410,,현저동
,독립문극동(200-0),1998,,,,"51,200",17,10,2015,,,84.87,7,200,N,,11410,,현저동
,독립문삼호,1995,,,,"46,000",26,10,2015,,,84.78,14,100,N,,11410,,영천동
,홍제원현대(459-0),2000,,,,"57,800",26,10,2015,,,114.72,10,459,N,,11410,,홍제동
,DMC래미안e편한세상,2012,,,,"49,300",12,10,2015,,,59.97,13,481,N,,11410,,북가좌동
,DMC래미안e편한세상,2012,,,,"58,800",11,10,2015,,,84.92,35,481,N,,11410,,북가좌동
,독립문극동(200-0),1998,,,,"52,000",24,10,2015,,,84.87,7,200,N,,11410,,현저동
,광산,1973,,,,"16,800",18,10,2015,,,70.64,6,157-68,N,,11410,,홍제동
,동부센트레빌,2002,,,,"42,300",30,10,2015,,,84.93,1,260,N,,11410,,냉천동
,월드컵현대,1998,,,,"40,800",31,10,2015,,,84.93,16,371-1,N,,11410,,북가좌동
,신원지벤스타3,2005,,,,"48,000",29,10,2015,,,141.08,2,392-11,N,,11410,,홍은동
,홍제한양,1993,,,,"53,000",17,11,2015,,,120.14,10,82,N,,11410,,홍제동
,성원,2001,,,,"48,000",15,11,2015,,,84.95,10,740,N,,11410,,연희동
,독립문삼호,1995,,,,"48,000",18,11,2015,,,84.78,14,100,N,,11410,,영천동
,인왕산현대,2000,,,,"46,800",19,11,2015,,,84.9,12,460,N,,11410,,홍제동
,동부센트레빌,2002,,,,"36,700",29,11,2015,,,59.86,9,260,N,,11410,,냉천동
,선명(102동),2004,,,,"29,000",24,11,2015,,,66.36,4,703-25,N,,11410,,연희동
,인왕산현대,2000,,,,"46,000",27,11,2015,,,84.9,15,460,N,,11410,,홍제동
,동원베네스트,2012,,,,"37,500",16,11,2015,,,84.9573,3,463,N,,11410,,홍은동
,인왕산현대,2000,,,,"37,000",28,11,2015,,,59.93,16,460,N,,11410,,홍제동
,홍은동풍림아이원,2002,,,,"45,000",20,11,2015,,,116.101,15,460,N,,11410,,홍은동
,DMC센트레빌,2009,,,,"59,300",27,12,2015,,,114.87,12,381,N,,11410,,남가좌동
,북가좌삼호,1996,,,,"47,000",7,12,2015,,,114.03,14,449,N,,11410,,북가좌동
,DMC한양,1987,,,,"35,000",28,12,2015,,,84.33,5,431,N,,11410,,북가좌동
,독립문삼호,1995,,,,"45,800",24,12,2015,,,84.78,13,100,N,,11410,,영천동
,홍제현대,1992,,,,"27,500",24,12,2015,,,60.81,3,331,N,,11410,,홍제동
,홍은동벽산,1997,,,,"34,000",31,12,2015,,,84.96,2,455,N,,11410,,홍은동
,청구1차,1994,,,,"42,500",24,12,2015,,,84.78,8,453,N,,11410,,홍제동
,신촌럭키,1999,,,,"36,500",19,12,2015,,,59.7,14,144,N,,11410,,대현동
,DMC래미안e편한세상,2012,,,,"54,000",20,12,2015,,,84.92,1,481,N,,11410,,북가좌동
,신촌럭키,1999,,,,"50,000",19,12,2015,,,83.38,12,144,N,,11410,,대현동
,남양,1999,,,,"34,900",22,1,2016,,,84.71,16,457,N,,11410,,홍제동
,천연뜨란채,2006,,,,"38,500",29,1,2016,,,57.78,2,145,N,,11410,,천연동
,미동,1969,,,,"20,000",17,1,2016,,,74.71,1,189-8,N,,11410,,충정로3가
,성원,1998,,,,"20,000",19,1,2016,,,41.5,1,456,N,,11410,,홍제동
,청구2차,1997,,,,"43,000",24,1,2016,,,84.95,10,453-1,N,,11410,,홍제동
,월드컵현대,1998,,,,"36,500",19,1,2016,,,84.93,1,371-1,N,,11410,,북가좌동
,DMC래미안e편한세상,2012,,,,"58,700",31,1,2016,,,84.97,9,481,N,,11410,,북가좌동
,인왕산현대,2000,,,,"48,300",26,1,2016,,,84.9,8,460,N,,11410,,홍제동
,유원하나,1996,,,,"30,800",19,1,2016,,,82.35,7,454,N,,11410,,홍제동
,인왕산현대,2000,,,,"37,800",26,1,2016,,,59.93,12,460,N,,11410,,홍제동
,에스케이뷰,2008,,,,"68,000",16,2,2016,,,84.98,16,118,N,,11410,,합동
,DMC파크뷰자이1단지,2015,,,,"63,430",18,2,2016,,,84.98,18,385,N,,11410,,남가좌동
,북아현경남,1996,,,,"38,000",24,2,2016,,,59.77,4,1006,N,,11410,,북아현동
,인왕,1968,,,,"22,000",22,2,2016,,,56.79,4,104-1,N,,11410,,홍제동
,동원베네스트,2012,,,,"37,000",24,2,2016,,,84.9573,5,463,N,,11410,,홍은동
,DMC래미안e편한세상,2012,,,,"49,800",29,2,2016,,,59.97,6,481,N,,11410,,북가좌동
,DMC래미안e편한세상,2012,,,,"60,000",21,2,2016,,,84.93,30,481,N,,11410,,북가좌동
,홍은동풍림아이원,2002,,,,"34,500",25,2,2016,,,84.918,10,460,N,,11410,,홍은동
,"현대(1,2차)",1988,,,,"25,000",29,2,2016,,,59.97,13,202-5,N,,11410,,홍은동
,명지플러스빌아파트(B),2004,,,,"29,500",27,2,2016,,,82.11,7,335-18,N,,11410,,남가좌동
,홍은동벽산,1997,,,,"47,500",21,3,2016,,,142.98,9,455,N,,11410,,홍은동
,독립문삼호,1995,,,,"57,000",12,3,2016,,,108.63,15,100,N,,11410,,영천동
,DMC파크뷰자이2단지,2015,,,,"46,560",30,3,2016,,,84.99,1,385,N,,11410,,남가좌동
,"현대(1,2차)",1988,,,,"27,700",30,3,2016,,,59.97,2,202-5,N,,11410,,홍은동
,그랜드(A동),2003,,,,"18,900",13,3,2016,,,63.44,3,265-49,N,,11410,,홍은동
,DMC한양,1987,,,,"34,000",14,3,2016,,,84.33,12,431,N,,11410,,북가좌동
,동일1차,2000,,,,"13,800",19,3,2016,,,55.39,1,312-240,N,,11410,,홍제동
,DMC파크뷰자이1단지,2015,,,,"80,000",31,3,2016,,,152.146,2,385,N,,11410,,남가좌동
,DMC파크뷰자이1단지,2015,,,,"48,310",28,3,2016,,,59.981,3,385,N,,11410,,남가좌동
,DMC파크뷰자이1단지,2015,,,,"48,060",28,3,2016,,,84.968,2,385,N,,11410,,남가좌동
,DMC래미안e편한세상,2012,,,,"46,900",30,4,2016,,,59.97,2,481,N,,11410,,북가좌동
,동부센트레빌,2002,,,,"37,000",30,4,2016,,,59.86,2,260,N,,11410,,냉천동
,청구1차,1994,,,,"41,800",18,4,2016,,,84.78,2,453,N,,11410,,홍제동
,동부센트레빌,2002,,,,"45,000",1,4,2016,,,84.93,15,260,N,,11410,,냉천동
,홍제삼성래미안,2001,,,,"49,500",22,4,2016,,,84.33,10,461,N,,11410,,홍제동
,유원하나,1996,,,,"25,600",14,4,2016,,,58.77,14,454,N,,11410,,홍제동
,DMC센트레빌,2009,,,,"53,600",23,4,2016,,,84.97,7,381,N,,11410,,남가좌동
,DMC래미안e편한세상,2012,,,,"49,400",28,4,2016,,,59.97,11,481,N,,11410,,북가좌동
,홍제원현대(459-0),2000,,,,"57,000",30,4,2016,,,114.72,16,459,N,,11410,,홍제동
,청구1차,1994,,,,"43,700",8,4,2016,,,84.78,8,453,N,,11410,,홍제동
,DMC파크뷰자이1단지,2015,,,,"74,000",10,5,2016,,,120.492,23,385,N,,11410,,남가좌동
,홍제한양,1993,,,,"31,800",14,5,2016,,,60.06,6,82,N,,11410,,홍제동
,DMC래미안e편한세상,2012,,,,"56,000",28,5,2016,,,84.92,5,481,N,,11410,,북가좌동
,북가좌삼호,1996,,,,"40,750",18,5,2016,,,84.57,16,449,N,,11410,,북가좌동
,래미안남가좌2차,2005,,,,"62,500",15,5,2016,,,114.793,1,379,N,,11410,,남가좌동
,북아현경남,1996,,,,"49,000",25,5,2016,,,84.91,10,1006,N,,11410,,북아현동
,DMC래미안클라시스,2000,,,,"43,000",14,5,2016,,,84.9,3,377,N,,11410,,남가좌동
,장미,2004,,,,"41,300",3,5,2016,,,80.58,5,30-9,N,,11410,,충정로3가
,연희궁,1972,,,,"14,500",31,5,2016,,,50.04,3,196-1,N,,11410,,연희동
,래미안남가좌2차,2005,,,,"43,500",31,5,2016,,,59.788,11,379,N,,11410,,남가좌동
,DMC파크뷰자이1단지,2015,,,,"77,000",18,6,2016,,,120.492,25,385,N,,11410,,남가좌동
,DMC래미안e편한세상,2012,,,,"55,500",20,6,2016,,,84.95,9,481,N,,11410,,북가좌동
,성원쌍떼빌팰리스,2005,,,,"54,000",22,6,2016,,,84.98,10,742,N,,11410,,연희동
,DMC센트레빌,2009,,,,"53,000",29,6,2016,,,84.98,13,381,N,,11410,,남가좌동
,DMC파크뷰자이1단지,2015,,,,"63,000",29,6,2016,,,84.97,17,385,N,,11410,,남가좌동
,천연뜨란채,2006,,,,"39,000",26,6,2016,,,59.47,2,145,N,,11410,,천연동
,돈의문센트레빌,2011,,,,"65,700",27,6,2016,,,84.99,8,261,N,,11410,,냉천동
,천연뜨란채,2006,,,,"39,000",6,6,2016,,,59.47,2,145,N,,11410,,천연동
,천연뜨란채,2006,,,,"50,000",29,6,2016,,,75.8,5,145,N,,11410,,천연동
,DMC한양,1987,,,,"41,200",25,6,2016,,,105.88,2,431,N,,11410,,북가좌동
,독립문극동(200-0),1998,,,,"58,800",16,7,2016,,,102.45,4,200,N,,11410,,현저동
,DMC아이파크,2009,,,,"51,700",20,7,2016,,,84.93,6,458,N,,11410,,북가좌동
,동원베네스트,2012,,,,"41,322",26,7,2016,,,105.0526,3,463,N,,11410,,홍은동
,"현대(1,2차)",1988,,,,"30,000",27,7,2016,,,59.96,4,202-5,N,,11410,,홍은동
,DMC래미안e편한세상,2012,,,,"60,000",16,7,2016,,,84.95,17,481,N,,11410,,북가좌동
,DMC아이파크,2009,,,,"54,582",19,7,2016,,,114.94,1,458,N,,11410,,북가좌동
,DMC파크뷰자이1단지,2015,,,,"68,500",6,7,2016,,,84.98,11,385,N,,11410,,남가좌동
,성원쌍떼빌팰리스,2005,,,,"54,000",22,7,2016,,,84.98,10,742,N,,11410,,연희동
,홍연(723-9),1981,,,,"13,000",9,7,2016,,,40.33,4,723-9,N,,11410,,연희동
,중앙하이츠,2001,,,,"37,800",30,7,2016,,,84.97,5,342,N,,11410,,홍제동
,독립문파크빌,2000,,,,"31,800",3,8,2016,,,59.4,9,1019,N,,11410,,현저동
,홍제한양,1993,,,,"36,000",29,8,2016,,,60.06,14,82,N,,11410,,홍제동
,신촌럭키,1999,,,,"50,000",26,8,2016,,,83.38,11,144,N,,11410,,대현동
,DMC래미안e편한세상,2012,,,,"79,500",23,8,2016,,,120.95,13,481,N,,11410,,북가좌동
,DMC파크뷰자이1단지,2015,,,,"98,000",22,8,2016,,,175.078,30,385,N,,11410,,남가좌동
,동원베네스트,2012,,,,"40,937",26,8,2016,,,105.0526,3,463,N,,11410,,홍은동
,동원베네스트,2012,,,,"40,359",26,8,2016,,,105.0526,5,463,N,,11410,,홍은동
,동원베네스트,2012,,,,"39,299",5,8,2016,,,105.8959,2,463,N,,11410,,홍은동
,동부센트레빌,2002,,,,"38,800",3,8,2016,,,59.86,15,260,N,,11410,,냉천동
,극동,1995,,,,"32,000",25,8,2016,,,84.92,5,454,N,,11410,,홍은동
,DMC래미안e편한세상,2012,,,,"60,000",24,9,2016,,,84.94,16,481,N,,11410,,북가좌동
,홍은미성,1985,,,,"33,500",28,9,2016,,,83.61,3,186-1,N,,11410,,홍은동
,쌍용스윗닷홈,2005,,,,"48,000",22,9,2016,,,84.98,17,380,N,,11410,,남가좌동
,돈의문센트레빌,2011,,,,"61,500",26,9,2016,,,59.98,13,261,N,,11410,,냉천동
,천연뜨란채,2006,,,,"40,800",2,9,2016,,,57.78,3,145,N,,11410,,천연동
,홍은동풍림아이원,2002,,,,"46,800",30,9,2016,,,130.539,7,460,N,,11410,,홍은동
,연희궁,1972,,,,"11,000",30,9,2016,,,42.38,3,196-1,N,,11410,,연희동
,금호어울림,2016,,,,"40,000",26,9,2016,,,59.9138,13,471,N,,11410,,홍제동
,DMC래미안e편한세상,2012,,,,"60,000",26,9,2016,,,84.95,4,481,N,,11410,,북가좌동
,홍은센트레빌,2009,,,,"45,000",25,9,2016,,,84.84,8,461,N,,11410,,홍은동
,청구3차,2001,,,,"36,700",5,10,2016,,,59.4,4,462,N,,11410,,홍제동
,DMC파크뷰자이2단지,2015,,,,"69,000",6,10,2016,,,84.968,12,385,N,,11410,,남가좌동
,홍제삼성래미안,2001,,,,"55,400",31,10,2016,,,84.33,13,461,N,,11410,,홍제동
,신촌푸르지오,2015,,,,"59,500",28,10,2016,,,59.9093,1,1011,N,,11410,,북아현동
,홍제한양,1993,,,,"44,700",24,10,2016,,,84.77,4,82,N,,11410,,홍제동
,돈의문센트레빌,2011,,,,"75,000",31,10,2016,,,84.99,11,261,N,,11410,,냉천동
,신촌럭키,1999,,,,"54,000",22,10,2016,,,83.38,8,144,N,,11410,,대현동
,DMC래미안e편한세상,2012,,,,"75,000",28,10,2016,,,120.93,17,481,N,,11410,,북가좌동
,독립문삼호,1995,,,,"64,000",27,10,2016,,,114.63,14,100,N,,11410,,영천동
,홍제현대,1992,,,,"45,900",5,10,2016,,,83.05,5,331,N,,11410,,홍제동
,독립문극동(200-0),1998,,,,"49,000",19,11,2016,,,59.58,9,200,N,,11410,,현저동
,DMC휴먼빌아파트,2008,,,,"47,500",26,11,2016,,,84.99,6,456,N,,11410,,북가좌동
,홍제한양,1993,,,,"36,500",19,11,2016,,,60.06,9,82,N,,11410,,홍제동
,신촌푸르지오,2015,,,,"73,200",30,11,2016,,,84.9892,11,1011,N,,11410,,북아현동
,신촌푸르지오,2015,,,,"72,500",27,11,2016,,,84.99,3,1011,N,,11410,,북아현동
,신촌푸르지오,2015,,,,"72,101",30,11,2016,,,84.9738,13,1011,N,,11410,,북아현동
,DMC래미안e편한세상,2012,,,,"68,000",30,11,2016,,,84.95,6,481,N,,11410,,북가좌동
,신촌푸르지오,2015,,,,"54,060",30,11,2016,,,59.9093,10,1011,N,,11410,,북아현동
,신촌푸르지오,2015,,,,"72,060",30,11,2016,,,84.9738,12,1011,N,,11410,,북아현동
,신촌푸르지오,2015,,,,"72,500",30,11,2016,,,84.9892,12,1011,N,,11410,,북아현동
,에스케이뷰,2008,,,,"68,000",16,12,2016,,,84.98,16,118,N,,11410,,합동
,DMC파크뷰자이1단지,2015,,,,"115,000",24,12,2016,,,175.078,19,385,N,,11410,,남가좌동
,극동,1995,,,,"31,300",9,12,2016,,,84.98,13,454,N,,11410,,홍은동
,독립문극동(200-0),1998,,,,"55,500",24,12,2016,,,84.87,17,200,N,,11410,,현저동
,독립문극동(200-0),1998,,,,"54,000",22,12,2016,,,84.87,1,200,N,,11410,,현저동
,DMC래미안e편한세상,2012,,,,"64,800",25,12,2016,,,84.92,9,481,N,,11410,,북가좌동
,홍은미성,1985,,,,"32,000",31,12,2016,,,83.61,8,186-1,N,,11410,,홍은동
,하이펠리스,2004,,,,"44,000",22,12,2016,,,72.07,6,470,N,,11410,,창천동
,독립문삼호,1995,,,,"58,000",25,12,2016,,,108.63,9,100,N,,11410,,영천동
,홍은동벽산,1997,,,,"43,000",19,12,2016,,,114.96,10,455,N,,11410,,홍은동
,월드뷰,2003,,,,"18,000",26,1,2017,,,87,1,312-223,N,,11410,,홍제동
,돈의문센트레빌,2011,,,,"57,000",16,1,2017,,,59.98,7,261,N,,11410,,냉천동
,경남102동,2008,,,,"56,000",16,1,2017,,,82.21,6,1010,N,,11410,,북아현동
,우리유앤미,2008,,,,"53,000",30,1,2017,,,83.77,18,466,N,,11410,,충정로3가
,DMC래미안클라시스,2000,,,,"39,500",31,1,2017,,,59.59,7,377,N,,11410,,남가좌동
,홍제현대,1992,,,,"52,000",21,1,2017,,,106.18,6,331,N,,11410,,홍제동
,현대,1992,,,,"50,000",23,1,2017,,,83.63,7,185-15,N,,11410,,충정로2가
,DMC파크뷰자이5단지,2015,,,,"54,800",31,1,2017,,,59.981,8,385,N,,11410,,남가좌동
,경남102동,2008,,,,"56,800",19,1,2017,,,82.21,8,1010,N,,11410,,북아현동
,북아현경남,1996,,,,"38,100",17,1,2017,,,59.77,6,1006,N,,11410,,북아현동
,DMC한양,1987,,,,"34,750",19,2,2017,,,65.34,11,431,N,,11410,,북가좌동
,독립문극동(200-0),1998,,,,"66,700",12,2,2017,,,114.51,16,200,N,,11410,,현저동
